<http://www.semanticweb.org/magma-core/ontologies/hqdm#member>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member>	<http://www.w3.org/2000/01/rdf-schema#comment>	"A relationship type where a classification has exactly one member."
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#classification>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#thing>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_set>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member__of>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member__of>	<http://www.w3.org/2000/01/rdf-schema#comment>	"A relationship type where a thing may be a member of one or more class.\nNote: This relationship type is the same as the entity type classification."
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member__of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#thing>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member__of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member__of>	<http://www.w3.org/2000/01/rdf-schema#subPropertyOf>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_set>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<http://www.w3.org/2002/07/owl#ObjectProperty>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#comment>	"A member_of relationship type where a relationship is a member_of a class_of_relationship. NOTE: Ambiguous RDF created in version 4+ of this upper ontology.  As this is a shared relationship between two pairs of entity types it MAY be logically possible to create relationships between the domain of one intended use of this relationship and a range from the other."
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#activity>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#agree_contract>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#agreement_execution>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#agreement_process>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#amount_of_money>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#association>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#biological_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#biological_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#biological_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#contract_execution>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#contract_process>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#event>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#functional_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#functional_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#functional_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#in_place_biological_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#individual>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#installed_functional_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#installed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#intentionally_constructed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#offer>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#ordinary_biological_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#ordinary_functional_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#ordinary_physical_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#organization>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#organization_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#participant>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#party>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#period_of_time>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#person>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#person_in_position>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#physical_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#physical_property>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#physical_quantity>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#point_in_time>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#position>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#possible_world>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#reaching_agreement>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#relationship>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#representation_by_sign>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#sales_product_instance>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#sign>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#socially_constructed_activity>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#socially_constructed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#spatio_temporal_extent>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_activity>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_amount_of_money>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_association>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_biological_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_biological_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_biological_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_functional_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_functional_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_functional_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_intentionally_constructed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_ordinary_biological_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_ordinary_functional_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_ordinary_physical_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_organization>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_organization_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_party>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_person>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_physical_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_position>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_sales_product_instance>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_sign>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_socially_constructed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#state_of_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#domain>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_activity>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_agree_contract>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_agreement_execution>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_agreement_process>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_amount_of_money>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_biological_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_biological_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_biological_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_class>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_contract_execution>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_contract_process>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_event>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_functional_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_functional_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_functional_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_in_place_biological_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_individual>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_installed_functional_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_installed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_intentionally_constructed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_offer>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_ordinary_biological_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_ordinary_functional_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_ordinary_physical_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_organization>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_organization_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_participant>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_party>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_period_of_time>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_person>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_person_in_position>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_physical_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_physical_property>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_physical_quantity>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_point_in_time>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_position>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_possible_world>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_reaching_agreement>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_relationship>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_representation>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_sales_product_instance>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_sign>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_socially_constructed_activity>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_socially_constructed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_spatio_temporal_extent>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_activity>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_amount_of_money>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_association>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_biological_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_biological_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_biological_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_functional_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_functional_system>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_functional_system_component>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_intentionally_constructed_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_ordinary_biological_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_ordinary_functional_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_ordinary_physical_object>
<http://www.semanticweb.org/magma-core/ontologies/hqdm#member_of>	<http://www.w3.org/2000/01/rdf-schema#range>	<http://www.semanticweb.org/magma-core/ontologies/hqdm#class_of_state_of_organization>
